meetingName,meetingDate,raceNumber,runnerNumber,Unnamed: 0,location,weatherCondition,trackCondition,raceName,raceStartTime,raceDistance,trackDirection,raceClassConditions,runnerName,riderName,finishingPosition,FixedWinOpen,FixedWinClose,overall (runner starts),track (runner starts),firm (runner starts),good (runner starts),dead (runner starts),slow (runner starts),soft (runner starts),heavy (runner starts),distance (runner starts),classSame (runner starts),classStronger (runner starts),firstUp (runner starts),secondUp (runner starts),trackDistance (runner starts),overall (runner wins),track (runner wins),firm (runner wins),good (runner wins),dead (runner wins),slow (runner wins),soft (runner wins),heavy (runner wins),distance (runner wins),classSame (runner wins),classStronger (runner wins),firstUp (runner wins),secondUp (runner wins),trackDistance (runner wins),overall (runner placings),track (runner placings),firm (runner placings),good (runner placings),dead (runner placings),slow (runner placings),soft (runner placings),heavy (runner placings),distance (runner placings),classSame (runner placings),classStronger (runner placings),firstUp (runner placings),secondUp (runner placings),trackDistance (runner placings),track (trainer starts),region (trainer starts),last30Days (trainer starts),last12Months (trainer starts),jockey (trainer starts),track (trainer wins),region (trainer wins),last30Days (trainer wins),last12Months (trainer wins),jockey (trainer wins),track (trainer placings),region (trainer placings),last30Days (trainer placings),last12Months (trainer placings),jockey (trainer placings),track (rider starts),region (rider starts),last30Days (rider starts),last12Months (rider starts),runner (rider starts),track (rider wins),region (rider wins),last30Days (rider wins),last12Months (rider wins),runner (rider wins),track (rider placings),region (rider placings),last30Days (rider placings),last12Months (rider placings),runner (rider placings)
MURRAY BRIDGE,02/02/2022 12:00:00 AM,4,9,,,OCAST,GOOD4,FIBRETRACK MAIDEN/CLASS 1 PLATE,02/02/2022 03:55:00 PM,2000,,CL1-SW,RUGER ROSE,Justin Potter,0.0,26.0,21.0,11,0,1,4,4,4,4,2,1,2,0,3,3,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,3,0,0,2,2,0,0,1,1,1,0,2,0,0,1,1,9,11,1,0,0,3,3,0,0,0,1,3,0,69,191,50,421,1,1,14,4,37,0,11,38,14,99,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,4,8,,,OCAST,GOOD4,FIBRETRACK MAIDEN/CLASS 1 PLATE,02/02/2022 03:55:00 PM,2000,,CL1-SW,POMODORO,Campbell Rawiller,-2.0,51.0,51.0,4,0,0,2,4,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,189,36,451,2,6,22,5,51,1,11,38,10,95,0,4,8,10,341,0,0,1,1,26,0,0,0,1,54,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,4,16,,,OCAST,GOOD4,FIBRETRACK MAIDEN/CLASS 1 PLATE,02/02/2022 03:55:00 PM,2000,,CL1-SW,GRINZINGER HULK,J.MAUND,0.0,101.0,151.0,6,0,0,2,3,0,1,3,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,27,54,5,109,0,2,3,0,6,0,2,8,1,18,0,68,181,41,411,1,3,13,2,29,0,5,29,7,72,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,4,12,,,OCAST,GOOD4,FIBRETRACK MAIDEN/CLASS 1 PLATE,02/02/2022 03:55:00 PM,2000,,CL1-SW,WEST CLIFF,Ben Price,-2.0,21.0,21.0,12,1,1,8,9,1,3,0,2,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,2,0,1,0,1,1,0,1,1,0,3,9,8,87,3,0,0,0,9,1,0,1,2,30,1,74,216,59,658,1,3,14,4,67,0,15,46,11,138,1
MURRAY BRIDGE,02/02/2022 12:00:00 AM,4,13,,,OCAST,GOOD4,FIBRETRACK MAIDEN/CLASS 1 PLATE,02/02/2022 03:55:00 PM,2000,,CL1-SW,WHOSEZOU,C.RAWILLER,4.0,34.0,41.0,14,2,0,9,8,2,5,0,5,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,1,0,0,1,0,0,51,189,36,451,2,6,22,5,51,1,11,38,10,95,0,4,8,10,341,0,0,1,1,26,0,0,0,1,54,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,4,14,,,OCAST,GOOD4,FIBRETRACK MAIDEN/CLASS 1 PLATE,02/02/2022 03:55:00 PM,2000,,CL1-SW,EL ROYALE,P.GATT,0.0,31.0,18.0,2,0,0,1,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,29,79,18,192,7,2,12,2,26,0,11,24,6,51,4,64,181,54,389,0,5,21,7,44,0,13,34,10,83,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,4,10,,,OCAST,GOOD4,FIBRETRACK MAIDEN/CLASS 1 PLATE,02/02/2022 03:55:00 PM,2000,,CL1-SW,SO BENE,Teagan Voorham,-2.0,3.3,3.7,11,4,0,8,8,2,3,0,1,2,7,3,3,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,2,2,0,1,2,0,1,0,1,1,1,0,1,1,23,50,7,82,4,4,9,1,12,1,4,9,1,14,1,17,48,40,206,2,0,3,1,20,0,2,8,10,37,1
MURRAY BRIDGE,02/02/2022 12:00:00 AM,4,5,,,OCAST,GOOD4,FIBRETRACK MAIDEN/CLASS 1 PLATE,02/02/2022 03:55:00 PM,2000,,CL1-SW,GEORGE HERCULES,Jake Toeroek,-2.0,26.0,26.0,2,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,3,37,3,0,0,2,4,0,3,4,0,8,1,75,192,20,402,1,5,25,3,57,0,25,49,7,107,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,4,4,,,OCAST,GOOD4,FIBRETRACK MAIDEN/CLASS 1 PLATE,02/02/2022 03:55:00 PM,2000,,CL1-SW,BRIABELLA,Ryan Hurdle,-2.0,14.0,12.0,24,4,1,16,19,3,6,1,15,14,2,3,3,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,7,0,0,6,6,1,1,0,5,3,0,1,0,0,37,80,10,188,0,1,6,2,15,0,7,16,2,39,0,74,189,35,448,1,4,24,7,62,0,20,48,9,114,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,4,7,,,OCAST,GOOD4,FIBRETRACK MAIDEN/CLASS 1 PLATE,02/02/2022 03:55:00 PM,2000,,CL1-SW,MUG'S GAME,Ellis Wong,2.0,4.4,6.0,19,4,0,14,15,2,5,0,0,2,2,3,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,5,0,0,3,5,0,2,0,0,1,0,1,0,0,16,61,13,202,11,0,4,1,28,2,0,10,2,44,3,38,132,55,355,2,6,14,3,34,0,7,23,11,75,1
MURRAY BRIDGE,02/02/2022 12:00:00 AM,4,6,,,OCAST,GOOD4,FIBRETRACK MAIDEN/CLASS 1 PLATE,02/02/2022 03:55:00 PM,2000,,CL1-SW,MAVEN MISSILE,Todd Pannell,0.0,23.0,23.0,15,5,1,11,11,2,3,0,8,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,1,0,2,1,0,0,0,0,54,115,19,197,39,5,10,0,16,6,9,23,5,40,11,96,235,25,581,3,17,35,7,85,0,22,51,6,157,1
MURRAY BRIDGE,02/02/2022 12:00:00 AM,4,1,,,OCAST,GOOD4,FIBRETRACK MAIDEN/CLASS 1 PLATE,02/02/2022 03:55:00 PM,2000,,CL1-SW,HASTY,Kayla Crowther,0.0,51.0,23.0,8,0,1,6,5,1,1,0,0,0,0,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,8,116,55,1,1,3,15,8,3,3,2,22,13,101,236,52,707,5,16,38,11,115,0,27,63,16,168,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,5,3,,,OCAST,GOOD4,FAULTY TOWERS 6/5 F&M BM58 HANDICAP,02/02/2022 04:30:00 PM,1000,,FMB-58,SWEET DISTRACTION,S.METCALFE,0.0,16.0,21.0,21,2,0,11,13,3,6,4,14,1,7,7,5,2,2,0,0,1,1,1,1,0,1,0,1,0,0,0,5,2,0,3,3,1,2,0,4,0,1,1,1,2,25,98,11,158,16,0,8,1,17,3,7,22,1,32,3,71,184,20,452,0,6,13,2,29,0,10,27,2,74,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,5,2,,,OCAST,GOOD4,FAULTY TOWERS 6/5 F&M BM58 HANDICAP,02/02/2022 04:30:00 PM,1000,,FMB-58,MAGIC DELTA,D.CABOCHE,0.0,5.5,5.0,21,3,0,11,15,4,8,2,21,1,19,4,3,3,2,0,0,1,1,1,1,0,2,0,1,1,0,0,7,1,0,3,5,1,3,1,7,1,6,0,2,1,10,18,10,66,1,0,0,3,6,0,2,3,3,10,0,22,93,38,256,2,0,1,0,6,0,4,12,7,30,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,5,9,,,OCAST,GOOD4,FAULTY TOWERS 6/5 F&M BM58 HANDICAP,02/02/2022 04:30:00 PM,1000,,FMB-58,ZEGRESTO,A.CHUNG,0.0,9.5,5.0,24,10,0,16,19,2,8,0,21,0,13,4,4,9,2,2,0,2,1,0,0,0,2,0,1,0,0,2,5,1,0,2,5,0,3,0,5,0,1,2,2,1,13,50,13,114,4,2,3,0,10,0,0,9,5,26,1,45,171,42,457,2,1,18,5,56,0,8,25,10,81,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,5,8,,,OCAST,GOOD4,FAULTY TOWERS 6/5 F&M BM58 HANDICAP,02/02/2022 04:30:00 PM,1000,,FMB-58,DAZZLING HARMONY,G.LO,2.0,9.5,18.0,12,1,0,5,10,2,7,0,11,0,3,2,2,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,3,0,0,1,3,0,2,0,3,0,1,1,0,0,13,50,13,114,3,2,3,0,10,1,0,9,5,26,1,14,58,28,226,0,0,1,3,17,0,1,12,3,43,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,5,10,,,OCAST,GOOD4,FAULTY TOWERS 6/5 F&M BM58 HANDICAP,02/02/2022 04:30:00 PM,1000,,FMB-58,MAIDEN GRACE,K.SARDELIC,0.0,12.0,26.0,52,1,0,46,25,3,5,1,44,2,47,6,6,1,6,0,0,6,4,0,0,0,5,0,5,1,0,0,19,0,0,18,8,1,1,0,16,1,16,2,4,0,1,8,8,69,0,0,0,0,0,0,0,0,1,10,0,4,19,20,234,0,0,1,1,14,0,0,4,5,51,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,5,5,,,OCAST,GOOD4,FAULTY TOWERS 6/5 F&M BM58 HANDICAP,02/02/2022 04:30:00 PM,1000,,FMB-58,LAMOREE,P.GATT,3.0,3.3,4.4,6,3,0,2,5,1,4,0,6,0,1,3,2,3,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,2,0,1,1,1,1,0,2,0,1,1,1,2,32,93,26,303,14,2,21,6,62,4,10,28,6,93,4,64,181,54,389,1,5,21,7,44,1,13,34,10,83,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,5,4,,,OCAST,GOOD4,FAULTY TOWERS 6/5 F&M BM58 HANDICAP,02/02/2022 04:30:00 PM,1000,,FMB-58,FIVE POCKET,E.WONG,4.0,9.0,13.0,8,1,0,4,5,1,4,0,4,0,4,2,2,0,2,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,28,3,39,3,0,4,0,5,1,2,6,1,6,0,38,132,55,355,3,6,14,3,34,1,7,23,11,75,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,5,7,,,OCAST,GOOD4,FAULTY TOWERS 6/5 F&M BM58 HANDICAP,02/02/2022 04:30:00 PM,1000,,FMB-58,GYPSY CROWN,K.CROWTHER,1.0,11.0,21.0,7,1,0,4,6,1,3,0,6,0,1,2,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,10,15,8,116,55,1,1,3,15,8,3,3,2,22,13,101,236,52,707,4,16,38,11,115,1,27,63,16,168,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,5,6,,,OCAST,GOOD4,FAULTY TOWERS 6/5 F&M BM58 HANDICAP,02/02/2022 04:30:00 PM,1000,,FMB-58,MADAM FURPHY,S.CALLOW,0.0,15.0,7.5,6,1,0,4,6,0,2,0,6,0,3,2,2,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,13,50,13,114,1,2,3,0,10,0,0,9,5,26,0,0,10,39,66,0,0,2,8,10,0,0,3,6,9,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,5,1,,,OCAST,GOOD4,FAULTY TOWERS 6/5 F&M BM58 HANDICAP,02/02/2022 04:30:00 PM,1000,,FMB-58,DAILY SPIRIT,B.PRICE,0.0,5.0,5.5,16,2,0,11,14,2,5,0,11,1,10,3,3,1,2,0,0,1,1,1,1,0,1,0,1,0,0,0,8,1,0,5,7,1,3,0,7,0,4,2,2,1,32,93,15,266,0,4,10,1,37,0,8,26,3,64,0,74,216,59,658,0,3,14,4,67,0,15,46,11,138,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,6,3,,,OCAST,GOOD4,MAGIC MILLIONS SA RACEDAY 5/3 CG&E BM58,02/02/2022 05:05:00 PM,1000,,BM-58,SELF SUFFICIENT,A.CHUNG,4.0,9.0,7.0,12,3,0,9,10,1,2,1,11,0,4,4,4,3,1,0,0,0,0,0,0,1,1,0,0,1,0,0,3,0,0,3,3,0,0,0,3,0,0,1,1,0,29,79,18,192,44,2,12,2,26,10,11,24,6,51,10,45,171,42,457,0,1,18,5,56,0,8,25,10,81,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,6,11,,,OCAST,GOOD4,MAGIC MILLIONS SA RACEDAY 5/3 CG&E BM58,02/02/2022 05:05:00 PM,1000,,BM-58,ROCKFACE LOUIE,David Tootell (Snr),-2.0,-1.0,-1.0,24,0,0,14,14,4,8,2,8,10,1,3,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,5,0,0,3,2,1,2,0,0,4,0,0,0,0,1,11,6,34,3,0,0,0,1,0,0,2,0,7,2,5,26,11,91,0,0,1,3,11,0,0,3,4,19,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,6,2,,,OCAST,GOOD4,MAGIC MILLIONS SA RACEDAY 5/3 CG&E BM58,02/02/2022 05:05:00 PM,1000,,BM-58,SILVER ON RED,P.GATT,1.0,2.2,3.3,9,3,0,4,4,3,4,1,8,2,2,3,2,3,2,1,0,0,1,1,2,0,2,0,1,0,1,1,5,1,0,4,3,0,0,1,4,2,0,2,1,1,48,96,12,265,50,9,20,3,45,11,9,29,3,71,17,64,181,54,389,8,5,21,7,44,2,13,34,10,83,5
MURRAY BRIDGE,02/02/2022 12:00:00 AM,6,9,,,OCAST,GOOD4,MAGIC MILLIONS SA RACEDAY 5/3 CG&E BM58,02/02/2022 05:05:00 PM,1000,,BM-58,LIBERTY POWER,A.JORDSJO,0.0,19.0,26.0,22,1,1,11,12,6,9,1,19,13,2,4,4,1,2,0,0,1,1,1,1,0,2,0,0,0,1,0,5,0,1,4,3,0,0,0,5,4,0,0,2,0,2,3,4,7,2,0,0,0,0,0,0,1,1,2,1,67,160,48,469,9,9,13,3,32,1,5,22,6,75,4
MURRAY BRIDGE,02/02/2022 12:00:00 AM,6,8,,,OCAST,GOOD4,MAGIC MILLIONS SA RACEDAY 5/3 CG&E BM58,02/02/2022 05:05:00 PM,1000,,BM-58,DELAGO LAD,B.PRICE,0.0,7.0,8.5,8,3,0,5,7,0,3,0,8,1,4,2,2,3,1,1,0,0,1,0,1,0,1,0,0,1,0,1,2,0,0,1,2,0,1,0,2,0,1,0,2,0,6,9,1,21,1,2,2,0,6,0,0,0,0,4,0,74,216,59,658,1,3,14,4,67,0,15,46,11,138,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,6,10,,,OCAST,GOOD4,MAGIC MILLIONS SA RACEDAY 5/3 CG&E BM58,02/02/2022 05:05:00 PM,1000,,BM-58,EMINENT SON,D.TOURNEUR *,0.0,21.0,23.0,26,3,0,19,14,2,7,0,21,11,9,6,6,2,3,0,0,2,2,0,1,0,2,1,1,1,1,0,4,0,0,3,0,1,1,0,3,0,1,2,0,0,3,13,0,28,0,1,1,0,1,0,0,2,0,3,0,87,233,36,571,2,7,16,5,51,1,12,41,11,101,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,6,5,,,OCAST,GOOD4,MAGIC MILLIONS SA RACEDAY 5/3 CG&E BM58,02/02/2022 05:05:00 PM,1000,,BM-58,JUSTAKIDD,T.PANNELL,2.0,34.0,17.0,3,0,0,2,2,0,1,0,2,0,2,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,93,30,238,10,2,9,4,32,1,7,25,12,63,3,96,235,25,581,0,17,35,7,85,0,22,51,6,157,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,6,4,,,OCAST,GOOD4,MAGIC MILLIONS SA RACEDAY 5/3 CG&E BM58,02/02/2022 05:05:00 PM,1000,,BM-58,BRAZEN BOY,K.CROWTHER,0.0,4.2,5.0,9,3,0,3,7,2,6,0,8,5,2,3,2,2,2,1,0,0,1,1,2,0,2,2,0,0,0,1,2,0,0,1,2,0,1,0,2,1,0,1,0,0,55,129,59,787,139,9,23,11,124,23,13,34,15,200,37,101,236,52,707,7,16,38,11,115,2,27,63,16,168,2
MURRAY BRIDGE,02/02/2022 12:00:00 AM,6,7,,,OCAST,GOOD4,MAGIC MILLIONS SA RACEDAY 5/3 CG&E BM58,02/02/2022 05:05:00 PM,1000,,BM-58,ROCK HARD,K.SARDELIC,0.0,26.0,26.0,42,2,0,32,31,5,9,1,36,6,35,6,6,2,8,0,0,6,6,1,2,0,6,2,5,1,1,0,3,0,0,2,2,1,1,0,3,1,2,0,1,0,15,75,20,217,0,0,4,1,22,0,2,12,2,37,0,4,19,20,234,0,0,1,1,14,0,0,4,5,51,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,6,6,,,OCAST,GOOD4,MAGIC MILLIONS SA RACEDAY 5/3 CG&E BM58,02/02/2022 05:05:00 PM,1000,,BM-58,LORD VARYS,E.WONG,3.0,9.0,7.0,27,1,0,20,20,2,7,0,25,4,13,6,6,1,2,0,0,2,1,0,0,0,2,1,0,0,0,0,12,0,0,10,10,0,2,0,12,3,5,2,2,0,23,65,21,156,59,2,6,2,19,12,7,11,6,26,10,38,132,55,355,0,6,14,3,34,0,7,23,11,75,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,6,1,,,OCAST,GOOD4,MAGIC MILLIONS SA RACEDAY 5/3 CG&E BM58,02/02/2022 05:05:00 PM,1000,,BM-58,OAKFIELD GERONIMO,S.CALLOW,0.0,11.0,8.0,28,0,0,23,22,1,4,1,13,13,14,6,4,0,5,0,0,5,4,0,0,0,4,1,3,3,0,0,7,0,0,5,6,1,2,0,6,5,2,0,1,0,10,18,10,66,3,0,0,3,6,2,2,3,3,10,1,0,10,39,66,0,0,2,8,10,0,0,3,6,9,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,7,3,,,OCAST,GOOD4,CARLTON DRAUGHT BM58 HANDICAP,02/02/2022 05:40:00 PM,1600,,BM-58,ALPHA RAIDER,Ryan Hurdle,4.0,19.0,19.0,3,1,0,3,1,0,0,0,2,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,9,17,13,74,1,0,0,1,8,1,2,4,3,18,0,74,189,35,448,1,4,24,7,62,1,20,48,9,114,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,7,11,,,OCAST,GOOD4,CARLTON DRAUGHT BM58 HANDICAP,02/02/2022 05:40:00 PM,1600,,BM-58,LE DUPE,Justin Potter,0.0,6.0,4.4,35,7,0,21,25,6,12,2,7,19,6,4,4,1,5,1,0,3,4,1,2,0,2,3,1,0,2,1,7,3,0,4,7,0,3,0,1,4,2,0,1,0,22,80,12,152,5,7,14,4,21,1,4,17,3,34,0,69,191,50,421,4,1,14,4,37,2,11,38,14,99,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,7,2,,,OCAST,GOOD4,CARLTON DRAUGHT BM58 HANDICAP,02/02/2022 05:40:00 PM,1600,,BM-58,NOT ALONE,Ellis Wong,0.0,19.0,19.0,27,4,0,21,18,0,3,3,12,7,15,4,4,3,4,0,0,3,2,0,1,0,1,2,1,1,0,0,4,0,0,4,3,0,0,0,2,2,0,0,1,0,23,65,21,156,59,2,6,2,19,12,7,11,6,26,10,38,132,55,355,4,6,14,3,34,1,7,23,11,75,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,7,9,,,OCAST,GOOD4,CARLTON DRAUGHT BM58 HANDICAP,02/02/2022 05:40:00 PM,1600,,BM-58,HARBOURING,Campbell Rawiller,1.0,15.0,15.0,51,6,0,34,27,8,14,3,20,25,21,5,5,2,6,0,0,5,3,0,0,1,2,4,1,1,0,0,12,2,0,9,7,2,3,0,4,7,3,1,1,1,23,57,24,135,0,1,7,2,21,0,3,9,3,18,0,4,8,10,341,0,0,1,1,26,0,0,0,1,54,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,7,8,,,OCAST,GOOD4,CARLTON DRAUGHT BM58 HANDICAP,02/02/2022 05:40:00 PM,1600,,BM-58,CROWN HARMONIUM,Jeffrey Maund,0.0,4.4,4.8,30,5,0,18,21,3,10,2,14,1,23,5,4,2,4,0,0,1,1,3,3,0,1,0,3,0,0,0,9,1,0,8,8,0,1,0,7,0,6,1,1,1,42,91,34,212,89,4,6,2,15,11,4,16,8,42,25,68,181,41,411,6,3,13,2,29,0,5,29,7,72,1
MURRAY BRIDGE,02/02/2022 12:00:00 AM,7,12,,,OCAST,GOOD4,CARLTON DRAUGHT BM58 HANDICAP,02/02/2022 05:40:00 PM,1600,,BM-58,ANCIENT HISTORY,Todd Pannell,0.0,6.5,8.5,67,15,1,46,43,4,16,4,17,23,42,7,7,2,6,3,0,5,3,1,1,0,2,3,3,0,0,0,19,5,0,13,15,1,5,1,6,10,8,5,2,1,17,34,3,61,1,0,0,0,1,0,4,4,1,4,1,96,235,25,581,9,17,35,7,85,1,22,51,6,157,3
MURRAY BRIDGE,02/02/2022 12:00:00 AM,7,13,,,OCAST,GOOD4,CARLTON DRAUGHT BM58 HANDICAP,02/02/2022 05:40:00 PM,1600,,BM-58,JIVE BABY,Barend Vorster,2.0,7.5,5.5,25,3,0,18,20,3,7,0,4,11,5,5,5,0,2,1,0,1,2,0,1,0,0,1,0,0,0,0,6,1,0,4,5,1,2,0,1,2,1,2,1,0,23,83,7,142,41,1,7,1,17,8,6,23,3,39,18,86,210,39,465,6,16,40,14,76,1,26,67,12,129,2
MURRAY BRIDGE,02/02/2022 12:00:00 AM,7,14,,,OCAST,GOOD4,CARLTON DRAUGHT BM58 HANDICAP,02/02/2022 05:40:00 PM,1600,,BM-58,AZZURO BIANCO,Anna Jordsjo,0.0,81.0,71.0,56,11,0,43,42,5,11,2,9,21,33,6,6,3,5,0,0,5,4,0,0,0,0,0,4,1,1,0,9,2,0,7,6,0,1,1,3,4,5,1,0,2,23,57,24,135,2,1,7,2,21,0,3,9,3,18,0,67,160,48,469,1,9,13,3,32,0,5,22,6,75,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,7,10,,,OCAST,GOOD4,CARLTON DRAUGHT BM58 HANDICAP,02/02/2022 05:40:00 PM,1600,,BM-58,IF YOU LEAVE,Dom Tourneur,0.0,15.0,19.0,14,0,0,7,9,2,4,3,7,1,1,4,4,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,4,0,0,2,3,0,1,1,2,0,1,0,3,0,5,13,3,53,3,0,0,0,4,1,0,0,0,11,1,87,233,36,571,3,7,16,5,51,1,12,41,11,101,1
MURRAY BRIDGE,02/02/2022 12:00:00 AM,7,5,,,OCAST,GOOD4,CARLTON DRAUGHT BM58 HANDICAP,02/02/2022 05:40:00 PM,1600,,BM-58,RUN ON,Dylan Caboche,0.0,26.0,21.0,27,0,0,16,11,6,9,2,8,6,18,6,5,0,3,0,0,2,2,1,1,0,1,2,0,0,2,0,8,0,0,4,0,3,3,1,5,1,6,1,0,0,10,18,10,66,1,0,0,3,6,0,2,3,3,10,0,22,93,38,256,2,0,1,0,6,0,4,12,7,30,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,7,4,,,OCAST,GOOD4,CARLTON DRAUGHT BM58 HANDICAP,02/02/2022 05:40:00 PM,1600,,BM-58,FLASH PANTHER,Jake Toeroek,-2.0,21.0,21.0,7,0,0,2,4,0,2,3,4,3,1,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,3,37,3,0,0,2,4,0,3,4,0,8,1,75,192,20,402,0,5,25,3,57,0,25,49,7,107,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,7,7,,,OCAST,GOOD4,CARLTON DRAUGHT BM58 HANDICAP,02/02/2022 05:40:00 PM,1600,,BM-58,MAVETTE,Gary Lo,3.0,9.0,9.5,41,8,0,26,29,7,15,0,9,14,17,4,4,2,4,1,0,3,3,1,1,0,3,1,2,0,0,1,7,0,0,4,4,3,3,0,2,3,2,1,1,0,42,91,34,212,1,4,6,2,15,0,4,16,8,42,1,14,58,28,226,0,0,1,3,17,0,1,12,3,43,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,7,6,,,OCAST,GOOD4,CARLTON DRAUGHT BM58 HANDICAP,02/02/2022 05:40:00 PM,1600,,BM-58,STAR LYRIC,Kayla Crowther,-2.0,7.0,7.0,8,2,0,7,7,0,1,0,2,5,1,2,2,0,2,1,0,2,2,0,0,0,1,2,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,55,129,59,787,139,9,23,11,124,23,13,34,15,200,37,101,236,52,707,5,16,38,11,115,2,27,63,16,168,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,7,1,,,OCAST,GOOD4,CARLTON DRAUGHT BM58 HANDICAP,02/02/2022 05:40:00 PM,1600,,BM-58,ENBARR,Stacey Callow,0.0,19.0,16.0,18,0,0,12,14,2,6,0,4,3,8,4,3,0,2,0,0,1,1,1,1,0,0,1,0,0,0,0,5,0,0,3,4,0,2,0,1,1,3,1,1,0,1,1,9,11,2,0,0,3,3,1,0,0,1,3,0,0,10,39,66,0,0,2,8,10,0,0,3,6,9,0
BELMONT,02/02/2022 12:00:00 AM,1,3,,,FINE,GOOD4,FREE ENTRY TO BELMONT PARK MAIDEN,02/02/2022 04:44:00 PM,1600,,2Y+MSW,SUBJUGATOR,J.TURNER,0.0,151.0,201.0,3,0,0,0,1,2,3,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,166,16,316,4,5,13,0,27,0,13,29,4,59,1,65,133,21,292,2,7,11,3,27,0,15,28,3,51,0
